linha,id_onibus,timestamp,lat,lon,is_eletrico
3735-41,47111,2025-08-28T15:25:32Z,-23.540658999999998,-46.4851245,False
6015-10,78853,2025-08-28T15:25:22Z,-23.677212500000003,-46.760749000000004,False
6015-10,78620,2025-08-28T15:24:59Z,-23.734759750000002,-46.78797175,False
6015-10,78132,2025-08-28T15:25:27Z,-23.688845375,-46.77301675,True
6015-10,78976,2025-08-28T15:25:34Z,-23.703164,-46.7836585,True
408A-10,41119,2025-08-28T15:25:11Z,-23.54381,-46.6477905,False
408A-10,41128,2025-08-28T15:25:34Z,-23.5688715,-46.632866,True
408A-10,41122,2025-08-28T15:25:37Z,-23.54365,-46.6647295,False
408A-10,41126,2025-08-28T15:25:20Z,-23.5503225,-46.6319005,True
6835-10,72829,2025-08-28T15:25:04Z,-23.6591095,-46.766191,False
6835-10,72807,2025-08-28T15:25:35Z,-23.6875135,-46.800892000000005,False
6835-10,72025,2025-08-28T15:25:05Z,-23.686184,-46.793074250000004,True
6825-10,72046,2025-08-28T15:25:31Z,-23.670783999999998,-46.786465,False
6825-10,72002,2025-08-28T15:25:18Z,-23.6588125,-46.76545,False
172Y-10,26002,2025-08-28T15:25:13Z,-23.47473425,-46.58000975,True
172Y-10,26108,2025-08-28T15:25:07Z,-23.47473425,-46.58000975,False
172Y-10,26312,2025-08-28T15:25:23Z,-23.489909,-46.5852005,False
172Y-10,26267,2025-08-28T15:25:35Z,-23.513438750000002,-46.58576475,True
172Y-10,26354,2025-08-28T15:25:21Z,-23.541785625,-46.591997375000005,False
6063-41,66791,2025-08-28T15:25:23Z,-23.787911,-46.680079,False
6063-41,66225,2025-08-28T15:25:29Z,-23.772855749999998,-46.7019205,False
6063-41,66619,2025-08-28T15:25:07Z,-23.787551999999998,-46.679802,True
6063-41,66934,2025-08-28T15:25:12Z,-23.787596999999998,-46.679432,True
6063-41,66610,2025-08-28T15:25:39Z,-23.787596999999998,-46.679432,False
6063-41,66030,2025-08-28T15:25:26Z,-23.7878735,-46.680537,True
6063-41,66230,2025-08-28T15:25:27Z,-23.7879915,-46.680343500000006,False
6063-41,66275,2025-08-28T15:25:02Z,-23.787911,-46.680079,False
807J-10,85816,2025-08-28T15:25:42Z,-23.6049055,-46.712445125,False
807J-10,85821,2025-08-28T15:25:11Z,-23.6114795,-46.754003499999996,True
807J-10,85854,2025-08-28T15:25:23Z,-23.62145725,-46.69375225,False
807J-10,85819,2025-08-28T15:25:20Z,-23.631797499999998,-46.7719915,True
807J-10,85817,2025-08-28T15:25:32Z,-23.631797499999998,-46.7719915,True
807J-10,85827,2025-08-28T15:25:33Z,-23.616536,-46.7124715,True
1026-10,15124,2025-08-28T15:25:01Z,-23.473015,-46.701357,False
1026-10,15001,2025-08-28T15:25:28Z,-23.469867,-46.710125,False
1026-10,15256,2025-08-28T15:25:11Z,-23.4704835,-46.7104185,True
7051-10,78472,2025-08-28T15:25:39Z,-23.648835,-46.779174,False
7051-10,78467,2025-08-28T15:25:04Z,-23.654410249999998,-46.78471225,False
3712-10,47031,2025-08-28T15:25:38Z,-23.543349,-46.447016000000005,True
3712-10,47566,2025-08-28T15:25:28Z,-23.5434505,-46.4634435,False
3712-10,47148,2025-08-28T15:25:01Z,-23.5457835,-46.4286515,False
7059-10,72760,2025-08-28T15:25:40Z,-23.64483,-46.779506500000004,True
7059-10,72825,2025-08-28T15:25:01Z,-23.658379,-46.782346000000004,False
7059-10,72579,2025-08-28T15:25:14Z,-23.6597325,-46.7753295,False
4735-10,55302,2025-08-28T15:25:00Z,-23.6055875,-46.480671875,False
6063-43,66690,2025-08-28T15:24:58Z,-23.767299,-46.716265,False
106A-10,21819,2025-08-28T15:25:03Z,-23.53720575,-46.633585,True
106A-10,21803,2025-08-28T15:25:06Z,-23.53720575,-46.633585,True
106A-10,21813,2025-08-28T15:24:58Z,-23.502871,-46.624226,False
106A-10,21802,2025-08-28T15:25:17Z,-23.5025625,-46.624213,False
106A-10,21820,2025-08-28T15:25:13Z,-23.588073,-46.6842925,True
106A-10,21805,2025-08-28T15:25:19Z,-23.57357475,-46.6664145,True
106A-10,21591,2025-08-28T15:25:05Z,-23.582087875,-46.676455,False
3731-10,45519,2025-08-28T15:25:23Z,-23.53801275,-46.51844,False
3731-10,45490,2025-08-28T15:25:16Z,-23.563868499999998,-46.502337,True
3731-10,45433,2025-08-28T15:25:03Z,-23.5313305,-46.527668000000006,False
3731-10,45366,2025-08-28T15:25:04Z,-23.550563,-46.511386,False
6041-10,78994,2025-08-28T15:25:04Z,-23.6733335,-46.773441,False
6041-10,78445,2025-08-28T15:25:25Z,-23.6438595,-46.731730999999996,False
6041-10,78733,2025-08-28T15:25:29Z,-23.641725375,-46.71449737500001,False
6041-10,78172,2025-08-28T15:25:23Z,-23.6901555,-46.7807875,True
6041-10,78261,2025-08-28T15:25:35Z,-23.689919000000003,-46.7808735,True
6041-10,78097,2025-08-28T15:25:00Z,-23.689919000000003,-46.7808735,True
6041-10,78557,2025-08-28T15:25:41Z,-23.647973,-46.7483545,True
6041-10,78732,2025-08-28T15:25:14Z,-23.689919000000003,-46.7808735,True
4021-10,47754,2025-08-28T15:25:39Z,-23.542802000000002,-46.470636,True
4021-10,47780,2025-08-28T15:25:17Z,-23.55093025,-46.4569405,False
606Y-10,66064,2025-08-28T15:25:40Z,-23.754935500000002,-46.70907187499999,False
3731-10,45455,2025-08-28T15:25:33Z,-23.53801275,-46.51844,True
3731-10,45368,2025-08-28T15:25:26Z,-23.5562255,-46.516131,False
3731-10,45340,2025-08-28T15:25:24Z,-23.549888,-46.513354,True
3731-10,45378,2025-08-28T15:25:26Z,-23.549620500000003,-46.516712,True
3731-10,45309,2025-08-28T15:25:02Z,-23.532272374999998,-46.524922125,False
3731-10,45389,2025-08-28T15:25:20Z,-23.56465375,-46.505956,False
3731-10,45397,2025-08-28T15:25:28Z,-23.531409,-46.529441,False
3031-10,47003,2025-08-28T15:25:14Z,-23.5650555,-46.458213,False
3031-10,47703,2025-08-28T15:25:31Z,-23.542243,-46.4699735,False
3031-10,47542,2025-08-28T15:25:00Z,-23.5947635,-46.440972,False
3031-10,47146,2025-08-28T15:25:39Z,-23.6129015,-46.444473,True
6021-10,66146,2025-08-28T15:25:07Z,-23.768084,-46.716452,True
6021-10,66800,2025-08-28T15:25:32Z,-23.79246575,-46.7313865,True
6L08-10,66577,2025-08-28T15:25:08Z,-23.829931000000002,-46.720402,False
6L08-10,66325,2025-08-28T15:25:39Z,-23.827348,-46.69764012499999,True
6455-10,71425,2025-08-28T15:25:39Z,-23.590999500000002,-46.650400000000005,False
6455-10,71546,2025-08-28T15:25:40Z,-23.65200325,-46.757994,False
6455-10,71397,2025-08-28T15:25:15Z,-23.551026,-46.63692275,False
6455-10,71541,2025-08-28T15:25:43Z,-23.63999525,-46.696571000000006,False
748R-10,80010,2025-08-28T15:25:06Z,-23.523056500000003,-46.68789162499999,True
748R-10,80068,2025-08-28T15:25:07Z,-23.526298500000003,-46.667113,False
748R-10,80016,2025-08-28T15:25:28Z,-23.5950975,-46.787841,False
748R-10,80070,2025-08-28T15:25:26Z,-23.560451500000003,-46.747147875,False
748R-10,80061,2025-08-28T15:25:21Z,-23.60026,-46.7842455,True
748R-10,80012,2025-08-28T15:25:03Z,-23.600666,-46.784031999999996,True
748R-10,80034,2025-08-28T15:25:08Z,-23.594147,-46.784566,False
748R-10,80009,2025-08-28T15:25:35Z,-23.600395499999998,-46.7841735,False
748R-10,80011,2025-08-28T15:25:25Z,-23.57041675,-46.758726249999995,True
748R-10,80059,2025-08-28T15:25:37Z,-23.5999665,-46.7844135,True
748R-10,80017,2025-08-28T15:25:12Z,-23.5263215,-46.666750500000006,False
748R-10,80019,2025-08-28T15:25:38Z,-23.533965875,-46.71376925,True
6063-42,66665,2025-08-28T15:25:38Z,-23.809403,-46.6612485,True
6063-42,66216,2025-08-28T15:25:15Z,-23.808917,-46.6768285,True
6063-42,66904,2025-08-28T15:25:15Z,-23.809403,-46.6612485,True
627M-10,64701,2025-08-28T15:25:10Z,-23.6972295,-46.667358,True
627M-10,64707,2025-08-28T15:25:32Z,-23.6971365,-46.668048375,True
627M-10,64704,2025-08-28T15:25:17Z,-23.697122125,-46.670599125,False
6821-10,72948,2025-08-28T15:25:34Z,-23.686324,-46.7810235,True
6821-10,72822,2025-08-28T15:25:25Z,-23.656349,-46.7631455,False
6821-10,72943,2025-08-28T15:25:05Z,-23.686324,-46.7810235,False
6821-10,72941,2025-08-28T15:25:04Z,-23.6817535,-46.7738945,False
9784-10,15265,2025-08-28T15:25:38Z,-23.488957,-46.65376475,False
9784-10,15195,2025-08-28T15:25:37Z,-23.4507675,-46.683319374999996,True
9784-10,15189,2025-08-28T15:25:06Z,-23.4972915,-46.662812,True
9784-10,15190,2025-08-28T15:25:02Z,-23.454724875,-46.675487625,True
9784-10,15267,2025-08-28T15:25:05Z,-23.46623,-46.668721,True
6120-10,66740,2025-08-28T15:25:06Z,-23.752862,-46.683861,True
6120-10,66564,2025-08-28T15:25:39Z,-23.7602595,-46.67738249999999,True
6120-10,66039,2025-08-28T15:25:33Z,-23.736480999999998,-46.69416675,False
6804-10,72027,2025-08-28T15:24:58Z,-23.640762000000002,-46.74617550000001,True
6804-10,72053,2025-08-28T15:25:21Z,-23.635654000000002,-46.747935999999996,False
6804-10,72024,2025-08-28T15:25:04Z,-23.635806000000002,-46.748086,True
6291-10,76352,2025-08-28T15:22:14Z,-23.6435375,-46.776610000000005,False
6291-10,76368,2025-08-28T15:25:32Z,-23.58836875,-46.6998485,True
6291-10,76372,2025-08-28T15:25:03Z,-23.6437025,-46.7766245,False
6291-10,76377,2025-08-28T15:25:24Z,-23.633923,-46.732438,False
6291-10,76369,2025-08-28T15:25:06Z,-23.64391925,-46.776720749999996,True
6291-10,76353,2025-08-28T15:25:40Z,-23.55936225,-46.654441,True
6291-10,76926,2025-08-28T15:25:00Z,-23.64416975,-46.77685425,False
6291-10,76357,2025-08-28T15:24:59Z,-23.616329,-46.712669,True
8600-22,11031,2025-08-28T15:25:13Z,-23.54222525,-46.6382325,False
8600-22,11047,2025-08-28T15:25:06Z,-23.5434195,-46.638258500000006,False
8600-22,11067,2025-08-28T15:25:21Z,-23.543519,-46.638079000000005,False
8600-22,11980,2025-08-28T15:25:00Z,-23.5434615,-46.637875,False
8600-22,11089,2025-08-28T15:25:17Z,-23.5434195,-46.638258500000006,False
5015-10,68416,2025-08-28T15:25:35Z,-23.6776795,-46.663191749999996,False
5015-10,68190,2025-08-28T15:25:21Z,-23.6924525,-46.659774999999996,False
5015-10,68279,2025-08-28T15:25:28Z,-23.68104075,-46.65372875,True
5015-10,68225,2025-08-28T15:25:21Z,-23.6499745,-46.640381,False
6840-10,73609,2025-08-28T15:25:35Z,-23.732512999999997,-46.78660625,False
6840-10,73622,2025-08-28T15:25:35Z,-23.742020500000002,-46.8003255,True
6840-10,73639,2025-08-28T15:25:26Z,-23.654044,-46.7630505,False
6840-10,73612,2025-08-28T15:24:57Z,-23.677591,-46.7734525,False
6840-10,73611,2025-08-28T15:25:01Z,-23.742020500000002,-46.8003255,False
6840-10,73641,2025-08-28T15:25:23Z,-23.672487500000003,-46.7733955,False
6840-10,73636,2025-08-28T15:25:32Z,-23.7378395,-46.789871500000004,False
6840-10,73634,2025-08-28T15:25:29Z,-23.732263,-46.786442,False
7022-10,73424,2025-08-28T15:25:18Z,-23.6852245,-46.7751985,True
7022-10,73374,2025-08-28T15:25:22Z,-23.671203,-46.768555000000006,False
7022-10,73421,2025-08-28T15:25:38Z,-23.6852245,-46.7751985,True
7022-10,73406,2025-08-28T15:25:33Z,-23.685029999999998,-46.7754175,False
7022-10,73414,2025-08-28T15:25:23Z,-23.654007,-46.710475,True
7022-10,73454,2025-08-28T15:25:20Z,-23.666391750000003,-46.719602374999994,True
3001-10,32191,2025-08-28T15:24:47Z,-23.4950305,-46.410520500000004,False
3001-10,32198,2025-08-28T15:25:37Z,-23.514332500000002,-46.3800935,True
271F-10,21740,2025-08-28T15:25:37Z,-23.5174605,-46.6164065,False
271F-10,21933,2025-08-28T15:25:10Z,-23.51998475,-46.610143750000006,False
271F-10,21382,2025-08-28T15:25:15Z,-23.517652,-46.6164195,True
271F-10,21754,2025-08-28T15:25:10Z,-23.540139,-46.594167,False
4732-31,51129,2025-08-28T15:25:25Z,-23.631561499999997,-46.605199999999996,True
4732-31,51400,2025-08-28T15:25:06Z,-23.64668175,-46.592199,True
4732-31,51436,2025-08-28T15:25:10Z,-23.61888875,-46.62698375,True
4732-31,51432,2025-08-28T15:25:38Z,-23.631561499999997,-46.605199999999996,True
4732-31,51128,2025-08-28T15:25:23Z,-23.6183895,-46.6387275,True
8544-10,11567,2025-08-28T15:25:32Z,-23.445999,-46.7458775,True
8544-10,11566,2025-08-28T15:25:34Z,-23.542485499999998,-46.635850500000004,False
8544-10,11569,2025-08-28T15:25:20Z,-23.513319250000002,-46.70347975,True
4111-10,51037,2025-08-28T15:25:26Z,-23.539747,-46.636518499999994,True
519M-10,52078,2025-08-28T15:25:28Z,-23.5843545,-46.5898885,True
519M-10,52036,2025-08-28T15:25:21Z,-23.6116025,-46.473366999999996,False
1705-10,26155,2025-08-28T15:25:42Z,-23.4347015,-46.584086,False
1705-10,26536,2025-08-28T15:25:32Z,-23.433735624999997,-46.5844345,True
1705-10,26349,2025-08-28T15:25:40Z,-23.4807045,-46.60357325,True
1705-10,26032,2025-08-28T15:25:33Z,-23.466518625,-46.597228375,False
1705-10,26324,2025-08-28T15:24:57Z,-23.479800500000003,-46.6022105,True
1705-10,26226,2025-08-28T15:25:32Z,-23.448738,-46.588122,True
1705-10,26283,2025-08-28T15:25:02Z,-23.4563355,-46.592075,False
1705-10,26209,2025-08-28T15:25:25Z,-23.4344995,-46.5839375,True
1705-10,26168,2025-08-28T15:25:37Z,-23.456816,-46.593374499999996,True
1705-10,26492,2025-08-28T15:25:38Z,-23.4376295,-46.586282,True
1705-10,26493,2025-08-28T15:25:15Z,-23.44134,-46.5881995,True
1705-10,26418,2025-08-28T15:25:08Z,-23.477443,-46.6054705,False
1705-10,26088,2025-08-28T15:25:08Z,-23.479800500000003,-46.6022105,False
9014-10,13524,2025-08-28T15:25:01Z,-23.4740935,-46.70813125,True
9014-10,13639,2025-08-28T15:25:15Z,-23.4877335,-46.697734499999996,True
9014-10,13675,2025-08-28T15:25:21Z,-23.519705000000002,-46.7003425,False
607M-10,61415,2025-08-28T15:25:31Z,-23.6136965,-46.6957375,True
607M-10,61416,2025-08-28T15:25:22Z,-23.6539185,-46.7067565,False
607M-10,61660,2025-08-28T15:25:11Z,-23.7367155,-46.697201,False
6091-10,61521,2025-08-28T15:25:42Z,-23.661725,-46.7062455,False
6091-10,61538,2025-08-28T15:25:13Z,-23.862347500000002,-46.712974,False
6091-10,61547,2025-08-28T15:25:04Z,-23.82665775,-46.732121,True
6091-10,61517,2025-08-28T15:25:04Z,-23.862347500000002,-46.712974,True
6091-10,61531,2025-08-28T15:25:07Z,-23.8623475,-46.7127275,True
6091-10,61551,2025-08-28T15:25:09Z,-23.8623725,-46.713284,True
6091-10,61514,2025-08-28T15:25:38Z,-23.8623475,-46.7127275,True
6091-10,61545,2025-08-28T15:25:11Z,-23.817425749999998,-46.734432874999996,True
6091-10,61539,2025-08-28T15:25:06Z,-23.7471885,-46.708067,False
6091-10,61515,2025-08-28T15:25:25Z,-23.7261575,-46.69960275,True
5632-10,61417,2025-08-28T15:25:42Z,-23.63307,-46.689944499999996,False
5632-10,61276,2025-08-28T15:25:10Z,-23.738264,-46.7090185,False
5632-10,61456,2025-08-28T15:25:05Z,-23.6793135,-46.712795125,True
5632-10,61455,2025-08-28T15:25:19Z,-23.671814625000003,-46.712297750000005,True
5632-10,61453,2025-08-28T15:25:11Z,-23.718598375,-46.69925512499999,False
5632-10,61435,2025-08-28T15:25:29Z,-23.737796,-46.7091785,True
5632-10,61429,2025-08-28T15:25:28Z,-23.581104,-46.656596,False
5632-10,61403,2025-08-28T15:25:30Z,-23.737605000000002,-46.709247,True
5632-10,61427,2025-08-28T15:25:19Z,-23.73809,-46.709101000000004,False
778J-10,80098,2025-08-28T15:25:09Z,-23.586923,-46.7897105,True
778J-10,80102,2025-08-28T15:25:39Z,-23.5744565,-46.746885,False
778J-10,80362,2025-08-28T15:25:16Z,-23.5865455,-46.789793,True
778J-10,80254,2025-08-28T15:25:09Z,-23.586651500000002,-46.790127999999996,False
8500-10,11728,2025-08-28T15:25:26Z,-23.486517,-46.7262255,False
8500-10,11733,2025-08-28T15:25:19Z,-23.4871935,-46.7165105,True
8500-10,11734,2025-08-28T15:24:58Z,-23.48629,-46.7260085,True
8500-10,11900,2025-08-28T15:25:37Z,-23.486517,-46.7262255,False
8500-10,11726,2025-08-28T15:25:38Z,-23.501786250000002,-46.70661375,False
8500-10,11725,2025-08-28T15:25:19Z,-23.525046875,-46.667098374999995,False
8500-10,11735,2025-08-28T15:25:26Z,-23.5175805,-46.68139975,True
6414-10,76957,2025-08-28T15:25:22Z,-23.650007000000002,-46.7059785,True
6414-10,76089,2025-08-28T15:25:16Z,-23.6043425,-46.6750015,True
6414-10,76064,2025-08-28T15:25:35Z,-23.670198,-46.712326000000004,True
6414-10,76044,2025-08-28T15:25:37Z,-23.5495165,-46.6390275,True
6414-10,76087,2025-08-28T15:25:42Z,-23.576462499999998,-46.67068,False
6414-10,76043,2025-08-28T15:25:13Z,-23.67035125,-46.712438750000004,True
1758-10,22686,2025-08-28T15:25:15Z,-23.453969,-46.6614815,False
1758-10,22692,2025-08-28T15:25:08Z,-23.4650205,-46.6549455,False
1758-10,22690,2025-08-28T15:25:36Z,-23.502784499999997,-46.6242225,False
1758-10,22385,2025-08-28T15:25:04Z,-23.4859085,-46.628319625,True
1758-10,22689,2025-08-28T15:25:37Z,-23.46517025,-46.634456,True
7282-10,82650,2025-08-28T15:25:21Z,-23.5473665,-46.7605345,False
7282-10,82552,2025-08-28T15:25:34Z,-23.52856775,-46.725708749999995,True
7282-10,82734,2025-08-28T15:25:26Z,-23.5470405,-46.7501045,True
7282-10,82593,2025-08-28T15:25:21Z,-23.5541715,-46.67080875,False
2714-10,45055,2025-08-28T15:25:02Z,-23.5087465,-46.530741,True
2714-10,45542,2025-08-28T15:25:39Z,-23.531588999999997,-46.528728,False
2714-10,45711,2025-08-28T15:25:12Z,-23.531532499999997,-46.5288405,True
2714-10,45259,2025-08-28T15:25:33Z,-23.5111675,-46.5204025,True
2714-10,45197,2025-08-28T15:25:13Z,-23.52148475,-46.531189749999996,True
6049-10,77844,2025-08-28T15:25:24Z,-23.6515535,-46.717978,True
6049-10,77879,2025-08-28T15:25:41Z,-23.6828205,-46.797351,True
6049-10,77849,2025-08-28T15:25:32Z,-23.660277999999998,-46.768888000000004,False
342C-10,47167,2025-08-28T15:25:36Z,-23.543861,-46.51530125,False
342C-10,47262,2025-08-28T15:25:39Z,-23.5232615,-46.545676,False
342C-10,47168,2025-08-28T15:25:00Z,-23.521472250000002,-46.525711,True
8707-10,81116,2025-08-28T15:25:20Z,-23.57366975,-46.73255575,True
8707-10,81193,2025-08-28T15:25:10Z,-23.582739625000002,-46.76021837500001,False
8707-10,81598,2025-08-28T15:25:07Z,-23.57003225,-46.75774175,False
8707-10,81584,2025-08-28T15:25:39Z,-23.55026,-46.654697,False
9717-10,16538,2025-08-28T15:25:11Z,-23.463271,-46.681557,False
9717-10,16227,2025-08-28T15:25:30Z,-23.503975,-46.673538875000006,False
9717-10,16281,2025-08-28T15:25:35Z,-23.506068749999997,-46.668161500000004,False
9717-10,16295,2025-08-28T15:25:27Z,-23.4778415,-46.682031,False
9717-10,16526,2025-08-28T15:25:40Z,-23.514210499999997,-46.63660875000001,False
1701-10,26233,2025-08-28T15:25:41Z,-23.4545195,-46.581148,True
1701-10,26383,2025-08-28T15:25:10Z,-23.4486515,-46.574572,False
1701-10,26047,2025-08-28T15:25:10Z,-23.4484595,-46.57434,False
1701-10,26082,2025-08-28T15:25:29Z,-23.4996975,-46.613971750000005,True
1701-10,26133,2025-08-28T15:25:02Z,-23.4486515,-46.574572,False
2290-10,41510,2025-08-28T15:25:00Z,-23.613985,-46.4764645,True
2290-10,41600,2025-08-28T15:25:07Z,-23.546985,-46.629763999999994,False
2290-10,41524,2025-08-28T15:25:30Z,-23.5343485,-46.567611,True
2290-10,41575,2025-08-28T15:25:34Z,-23.613456,-46.476318500000005,False
2290-10,41532,2025-08-28T15:25:43Z,-23.5459115,-46.621572,False
2290-10,41508,2025-08-28T15:25:18Z,-23.568596624999998,-46.50931175000001,False
2290-10,41589,2025-08-28T15:25:37Z,-23.6131485,-46.4762315,False
2290-10,41529,2025-08-28T15:25:12Z,-23.5419685,-46.549824,False
2290-10,41554,2025-08-28T15:25:11Z,-23.535645,-46.570648500000004,True
2290-10,41504,2025-08-28T15:25:13Z,-23.612947,-46.476177500000006,False
2290-10,41546,2025-08-28T15:25:17Z,-23.559302000000002,-46.5206565,True
2290-10,41541,2025-08-28T15:23:10Z,-23.537501,-46.5958795,True
2290-10,41568,2025-08-28T15:25:29Z,-23.55016825,-46.533999,True
2290-10,41558,2025-08-28T15:25:18Z,-23.538661,-46.6044205,True
2290-10,41581,2025-08-28T15:25:10Z,-23.612947,-46.476177500000006,False
2290-10,41584,2025-08-28T15:25:27Z,-23.612626499999998,-46.476102499999996,False
2290-10,41522,2025-08-28T15:25:16Z,-23.539449750000003,-46.60931325,True
2290-10,41505,2025-08-28T15:25:07Z,-23.558374,-46.522113000000004,False
312N-10,48360,2025-08-28T15:25:10Z,-23.520442,-46.3998875,True
312N-10,48777,2025-08-28T15:25:39Z,-23.566043625,-46.415804875,False
312N-10,48077,2025-08-28T15:25:29Z,-23.4953295,-46.410371999999995,False
312N-10,48357,2025-08-28T15:25:06Z,-23.538890000000002,-46.4078155,True
312N-10,48790,2025-08-28T15:24:57Z,-23.522194000000002,-46.4083385,True
312N-10,48780,2025-08-28T15:25:23Z,-23.5833045,-46.407338,True
312N-10,48808,2025-08-28T15:25:24Z,-23.49402225,-46.419398,True
312N-10,48783,2025-08-28T15:25:15Z,-23.55371425,-46.40418275,True
312N-10,48916,2025-08-28T15:25:16Z,-23.5832455,-46.407549,True
312N-10,48922,2025-08-28T15:25:39Z,-23.5701045,-46.4074485,False
3732-10,47584,2025-08-28T15:25:05Z,-23.5481925,-46.43603525,False
3732-10,47605,2025-08-28T15:25:12Z,-23.539538,-46.4317025,True
3732-10,47838,2025-08-28T15:25:16Z,-23.542410500000003,-46.4699315,False
3732-10,47034,2025-08-28T15:25:20Z,-23.5518525,-46.4456075,True
3732-10,47013,2025-08-28T15:25:29Z,-23.539538,-46.4317025,False
3732-10,47388,2025-08-28T15:25:18Z,-23.539538,-46.4317025,False
6035-10,78499,2025-08-28T15:25:22Z,-23.6514515,-46.700321,False
6035-10,78973,2025-08-28T15:25:34Z,-23.72342275,-46.75865625,True
6035-10,78718,2025-08-28T15:25:39Z,-23.677301,-46.7595535,True
6035-10,78781,2025-08-28T15:25:10Z,-23.65173375,-46.702795,True
6035-10,78715,2025-08-28T15:25:36Z,-23.6759205,-46.752239,True
6035-10,78096,2025-08-28T15:25:04Z,-23.71497925,-46.77094325,True
6035-10,78071,2025-08-28T15:25:30Z,-23.72062,-46.7558005,False
6035-10,78114,2025-08-28T15:25:01Z,-23.694651,-46.779804999999996,False
6035-10,78450,2025-08-28T15:25:01Z,-23.72062,-46.7558005,True
524L-10,55433,2025-08-28T15:25:16Z,-23.596095,-46.542735,False
524L-10,55441,2025-08-28T15:25:07Z,-23.543242,-46.567809375,False
5164-10,64740,2025-08-28T15:25:24Z,-23.6428035,-46.6614245,False
5164-10,64461,2025-08-28T15:25:01Z,-23.642954500000002,-46.6617585,True
5164-10,64146,2025-08-28T15:25:21Z,-23.6431185,-46.662103,False
5164-10,64734,2025-08-28T15:25:04Z,-23.640971999999998,-46.665308499999995,False
5164-10,64468,2025-08-28T15:24:59Z,-23.59718625,-46.6373885,False
5164-10,64463,2025-08-28T15:25:01Z,-23.61787825,-46.63914925,True
8028-10,85725,2025-08-28T15:25:12Z,-23.588779,-46.722904875,False
8028-10,85715,2025-08-28T15:25:37Z,-23.612257749999998,-46.70313425,True
8028-10,85699,2025-08-28T15:25:20Z,-23.619704,-46.723344999999995,True
6820-10,72015,2025-08-28T15:25:03Z,-23.6647075,-46.791165,False
6820-10,72018,2025-08-28T15:25:00Z,-23.659886,-46.788697,True
6820-10,72017,2025-08-28T15:25:09Z,-23.66739625,-46.784721,True
6820-10,72003,2025-08-28T15:25:18Z,-23.663433,-46.793841,False
6820-10,72013,2025-08-28T15:25:25Z,-23.65559725,-46.764937249999996,False
6820-10,72010,2025-08-28T15:25:37Z,-23.659846,-46.769888,False
6820-10,72938,2025-08-28T15:25:16Z,-23.653719000000002,-46.762564,True
8019-10,80143,2025-08-28T15:25:17Z,-23.5655265,-46.7445055,True
8019-10,80129,2025-08-28T15:25:21Z,-23.544992,-46.7471585,True
8019-10,80124,2025-08-28T15:25:20Z,-23.545102,-46.7468905,True
6061-10,66739,2025-08-28T15:25:09Z,-23.782104500000003,-46.681632,True
6061-10,66929,2025-08-28T15:25:02Z,-23.782453500000003,-46.682023,False
6061-10,66959,2025-08-28T15:25:06Z,-23.782453500000003,-46.682023,False
6061-10,66896,2025-08-28T15:25:28Z,-23.7822775,-46.681824,False
6061-10,66231,2025-08-28T15:24:59Z,-23.76810825,-46.6962705,False
6061-10,66487,2025-08-28T15:25:33Z,-23.7822775,-46.681824,False
6061-10,66895,2025-08-28T15:25:21Z,-23.741635000000002,-46.6917615,False
6061-10,66206,2025-08-28T15:25:40Z,-23.789133,-46.689169,True
6041-21,78897,2025-08-28T15:25:02Z,-23.645693,-46.732936,True
6042-10,78138,2025-08-28T15:25:06Z,-23.674898,-46.773841499999996,True
6042-10,78708,2025-08-28T15:25:29Z,-23.673127,-46.764875,True
6042-10,78303,2025-08-28T15:25:01Z,-23.64552775,-46.722734249999995,True
6L02-10,66968,2025-08-28T15:25:27Z,-23.893988999999998,-46.75073925,True
5021-10,51093,2025-08-28T15:25:37Z,-23.6302405,-46.62586,True
5021-10,51103,2025-08-28T15:25:42Z,-23.6302405,-46.62586,True
5021-10,51051,2025-08-28T15:25:07Z,-23.6023735,-46.611771000000005,False
5021-10,51430,2025-08-28T15:25:06Z,-23.630297249999998,-46.6180205,False
6913-10,61378,2025-08-28T15:25:31Z,-23.6669665,-46.7119285,True
6913-10,61640,2025-08-28T15:23:09Z,-23.767560000000003,-46.7161905,False
6913-10,61096,2025-08-28T15:25:41Z,-23.57357475,-46.6664145,True
6913-10,61641,2025-08-28T15:25:40Z,-23.767560000000003,-46.7161905,True
6913-10,61310,2025-08-28T15:25:26Z,-23.5952075,-46.673009,True
6913-10,61319,2025-08-28T15:25:19Z,-23.5491125,-46.640139500000004,True
6913-10,61376,2025-08-28T15:25:36Z,-23.716685499999997,-46.704981000000004,True
6913-10,61781,2025-08-28T15:25:22Z,-23.7516185,-46.710721500000005,False
8047-10,10414,2025-08-28T15:25:37Z,-23.51443425,-46.714389499999996,True
8047-10,10415,2025-08-28T15:25:11Z,-23.510471000000003,-46.72924875,True
8047-10,10416,2025-08-28T15:25:22Z,-23.453806,-46.754783,False
8047-10,10406,2025-08-28T15:25:20Z,-23.4824615,-46.768420250000005,False
8047-10,10417,2025-08-28T15:25:43Z,-23.435429999999997,-46.753901625,False
6091-10,61535,2025-08-28T15:25:38Z,-23.86240325,-46.713583,False
6091-10,61540,2025-08-28T15:25:28Z,-23.862353499999998,-46.712526,True
6091-10,61518,2025-08-28T15:25:21Z,-23.862353499999998,-46.712526,False
6091-10,61554,2025-08-28T15:25:30Z,-23.695162,-46.6995915,True
